ICAO;Sentido;Cenário;Ano;Carga (kg)
SBFI;Importação;Tendencial;2040;4464,179967
SBFI;Importação;Tendencial;2041;4638,149568
SBFI;Importação;Tendencial;2042;4815,191703
SBFI;Importação;Tendencial;2043;4995,453776
SBFI;Importação;Tendencial;2044;5179,147314
SBFI;Importação;Tendencial;2045;5366,502098
SBFI;Importação;Tendencial;2046;5557,783692
SBFI;Importação;Tendencial;2047;5753,265924
SBFI;Importação;Tendencial;2048;5953,235418
SBFI;Importação;Tendencial;2049;6157,967911
SBFI;Importação;Tendencial;2050;6367,73841
SBFI;Importação;Tendencial;2051;6582,798434
SBFI;Importação;Tendencial;2052;6803,386553
SBFI;Importação;Tendencial;2053;7029,716091
SBFI;Importação;Tendencial;2054;7261,982177
SBGR;Importação;Pessimista;2025;268831952,9
SBGR;Importação;Pessimista;2026;269018177,4
SBGR;Importação;Pessimista;2027;273651450,6
SBGR;Importação;Pessimista;2028;278417927
SBGR;Importação;Pessimista;2029;282843879,2
SBGR;Importação;Pessimista;2030;286963508,1
SBGR;Importação;Pessimista;2031;290847759,3
SBGR;Importação;Pessimista;2032;294560627,3
SBGR;Importação;Pessimista;2033;298162349,2
SBGR;Importação;Pessimista;2034;301709444
SBGR;Importação;Pessimista;2035;305250588,1
SBGR;Importação;Pessimista;2036;308833148,1
SBGR;Importação;Pessimista;2037;312494466,1
SBGR;Importação;Pessimista;2038;316265380,6
SBGR;Importação;Pessimista;2039;320167924,4
SBGR;Importação;Pessimista;2040;324217118,5
SBGR;Importação;Pessimista;2041;328418117
SBGR;Importação;Pessimista;2042;332771290
SBGR;Importação;Pessimista;2043;337269669,7
SBGR;Importação;Pessimista;2044;341902492
SBGR;Importação;Pessimista;2045;346655051,2
SBGR;Importação;Pessimista;2046;351511482,6
SBGR;Importação;Pessimista;2047;356453806,2
SBGR;Importação;Pessimista;2048;361465242,2
SBGR;Importação;Pessimista;2049;366529152,8
SBGR;Importação;Pessimista;2050;371631201,4
SBGR;Importação;Pessimista;2051;376758920,4
SBGR;Importação;Pessimista;2052;381903466
SBGR;Importação;Pessimista;2053;387058584,7
SBGR;Importação;Pessimista;2054;392222170,1
SBSV;Importação;Pessimista;2025;1919609,57
SBSV;Importação;Pessimista;2026;1923463,554
SBSV;Importação;Pessimista;2027;1956637,695
SBSV;Importação;Pessimista;2028;1990858,818
SBSV;Importação;Pessimista;2029;2024020,549
SBSV;Importação;Pessimista;2030;2056728,113
SBSV;Importação;Pessimista;2031;2089316,179
SBSV;Importação;Pessimista;2032;2121950,349
SBSV;Importação;Pessimista;2033;2154645,762
SBSV;Importação;Pessimista;2034;2187408
SBSV;Importação;Pessimista;2035;2220198,582
SBSV;Importação;Pessimista;2036;2253000,197
SBSV;Importação;Pessimista;2037;2285778,441
SBSV;Importação;Pessimista;2038;2318530,235
SBSV;Importação;Pessimista;2039;2351249,02
SBSV;Importação;Pessimista;2040;2383956,903
SBSV;Importação;Pessimista;2041;2416679,19
SBSV;Importação;Pessimista;2042;2449463,365
SBSV;Importação;Pessimista;2043;2482356,396
SBSV;Importação;Pessimista;2044;2515422,594
SBSV;Importação;Pessimista;2045;2548721,238
SBSV;Importação;Pessimista;2046;2582320,935
SBSV;Importação;Pessimista;2047;2616283,325
SBSV;Importação;Pessimista;2048;2650672,993
SBSV;Importação;Pessimista;2049;2685543,273
SBSV;Importação;Pessimista;2050;2720946,949
SBSV;Importação;Pessimista;2051;2756923,281
SBSV;Importação;Pessimista;2052;2793508,192
SBSV;Importação;Pessimista;2053;2830724,932
SBSV;Importação;Pessimista;2054;2868592,666
SBKP;Importação;Pessimista;2025;118417673
SBKP;Importação;Pessimista;2026;132016057,4
SBKP;Importação;Pessimista;2027;139848801,5
SBKP;Importação;Pessimista;2028;144855596,3
SBKP;Importação;Pessimista;2029;148651504,7
SBKP;Importação;Pessimista;2030;151900767,8
SBKP;Importação;Pessimista;2031;154867618,8
SBKP;Importação;Pessimista;2032;157670495,3
SBKP;Importação;Pessimista;2033;160378168,9
SBKP;Importação;Pessimista;2034;163040897,5
SBKP;Importação;Pessimista;2035;165697799,7
SBKP;Importação;Pessimista;2036;168385267,6
SBKP;Importação;Pessimista;2037;171131575,7
SBKP;Importação;Pessimista;2038;173959937,9
SBKP;Importação;Pessimista;2039;176886909,7
SBKP;Importação;Pessimista;2040;179923765,2
SBKP;Importação;Pessimista;2041;183074382,9
SBKP;Importação;Pessimista;2042;186339056,3
SBKP;Importação;Pessimista;2043;189712575,6
SBKP;Importação;Pessimista;2044;193186889
SBKP;Importação;Pessimista;2045;196750989,3
SBKP;Importação;Pessimista;2046;200392997,3
SBKP;Importação;Pessimista;2047;204099447,8
SBKP;Importação;Pessimista;2048;207857771,4
SBKP;Importação;Pessimista;2049;211655501,4
SBKP;Importação;Pessimista;2050;215481894,3
SBKP;Importação;Pessimista;2051;219327603,5
SBKP;Importação;Pessimista;2052;223185996,7
SBKP;Importação;Pessimista;2053;227052381
SBKP;Importação;Pessimista;2054;230925170,4
SBGL;Importação;Pessimista;2025;41939980,66
SBGL;Importação;Pessimista;2026;43223221,51
SBGL;Importação;Pessimista;2027;44330837,56
SBGL;Importação;Pessimista;2028;45062438,06
SBGL;Importação;Pessimista;2029;45642481,41
SBGL;Importação;Pessimista;2030;46189765,32
SBGL;Importação;Pessimista;2031;46744012,45
SBGL;Importação;Pessimista;2032;47315655,86
SBGL;Importação;Pessimista;2033;47904707,89
SBGL;Importação;Pessimista;2034;48509162,86
SBGL;Importação;Pessimista;2035;49126141,87
SBGL;Importação;Pessimista;2036;49753408,34
SBGL;Importação;Pessimista;2037;50388700,09
SBGL;Importação;Pessimista;2038;51030534,09
SBGL;Importação;Pessimista;2039;51677526,88
SBGL;Importação;Pessimista;2040;52328945,54
SBGL;Importação;Pessimista;2041;52984240,56
SBGL;Importação;Pessimista;2042;53643384,6
SBGL;Importação;Pessimista;2043;54306466,48
SBGL;Importação;Pessimista;2044;54974015,99
SBGL;Importação;Pessimista;2045;55646594,67
SBGL;Importação;Pessimista;2046;56325050,08
SBGL;Importação;Pessimista;2047;57010212,22
SBGL;Importação;Pessimista;2048;57703059,15
SBGL;Importação;Pessimista;2049;58404445,63
SBGL;Importação;Pessimista;2050;59115282,18
SBGL;Importação;Pessimista;2051;59836282,68
SBGL;Importação;Pessimista;2052;60568135,74
SBGL;Importação;Pessimista;2053;61311322,03
SBGL;Importação;Pessimista;2054;62066259,64
SBBR;Importação;Pessimista;2025;1626398,101
SBBR;Importação;Pessimista;2026;1676467,793
SBBR;Importação;Pessimista;2027;1731374,258
SBBR;Importação;Pessimista;2028;1772631,525
SBBR;Importação;Pessimista;2029;1807111,435
SBBR;Importação;Pessimista;2030;1839228,461
SBBR;Importação;Pessimista;2031;1870691,216
SBBR;Importação;Pessimista;2032;1902128,013
SBBR;Importação;Pessimista;2033;1933699,832
SBBR;Importação;Pessimista;2034;1965447,604
SBBR;Importação;Pessimista;2035;1997332,553
SBBR;Importação;Pessimista;2036;2029324,621
SBBR;Importação;Pessimista;2037;2061374,724
SBBR;Importação;Pessimista;2038;2093464,472
SBBR;Importação;Pessimista;2039;2125573,713
SBBR;Importação;Pessimista;2040;2157711,664
SBBR;Importação;Pessimista;2041;2189892,384
SBBR;Importação;Pessimista;2042;2222152,887
SBBR;Importação;Pessimista;2043;2254531,144
SBBR;Importação;Pessimista;2044;2287083,106
SBBR;Importação;Pessimista;2045;2319860,955
SBBR;Importação;Pessimista;2046;2352926,766
SBBR;Importação;Pessimista;2047;2386336,666
SBBR;Importação;Pessimista;2048;2420150,268
SBBR;Importação;Pessimista;2049;2454416,885
SBBR;Importação;Pessimista;2050;2489185,752
SBBR;Importação;Pessimista;2051;2524493,407
SBBR;Importação;Pessimista;2052;2560373,46
SBBR;Importação;Pessimista;2053;2596847,514
SBBR;Importação;Pessimista;2054;2633933,428
SBFL;Importação;Pessimista;2025;5397760,044
SBFL;Importação;Pessimista;2026;5349463,915
SBFL;Importação;Pessimista;2027;5391518,546
SBFL;Importação;Pessimista;2028;5440533,643
SBFL;Importação;Pessimista;2029;5488281,183
SBFL;Importação;Pessimista;2030;5534360,068
SBFL;Importação;Pessimista;2031;5578875,526
SBFL;Importação;Pessimista;2032;5621988,735
SBFL;Importação;Pessimista;2033;5663762,399
SBFL;Importação;Pessimista;2034;5704305,788
SBFL;Importação;Pessimista;2035;5743699,661
SBFL;Importação;Pessimista;2036;5782079,598
SBFL;Importação;Pessimista;2037;5819570,691
SBFL;Importação;Pessimista;2038;5856349,922
SBFL;Importação;Pessimista;2039;5892588,543
SBFL;Importação;Pessimista;2040;5928493,349
SBFL;Importação;Pessimista;2041;5964265,615
SBFL;Importação;Pessimista;2042;6000124,995
SBFL;Importação;Pessimista;2043;6036274,161
SBFL;Importação;Pessimista;2044;6072922,408
SBFL;Importação;Pessimista;2045;6110252,855
SBFL;Importação;Pessimista;2046;6148442,997
SBFL;Importação;Pessimista;2047;6187642,4
SBFL;Importação;Pessimista;2048;6227987,841
SBFL;Importação;Pessimista;2049;6269584,596
SBFL;Importação;Pessimista;2050;6312522,907
SBFL;Importação;Pessimista;2051;6356861,324
SBFL;Importação;Pessimista;2052;6402642,712
SBFL;Importação;Pessimista;2053;6449883,019
SBFL;Importação;Pessimista;2054;6498585,061
SBFZ;Importação;Pessimista;2025;2932874,852
SBFZ;Importação;Pessimista;2026;2738168,592
SBFZ;Importação;Pessimista;2027;2701869,262
SBFZ;Importação;Pessimista;2028;2706695,785
SBFZ;Importação;Pessimista;2029;2723638,968
SBFZ;Importação;Pessimista;2030;2744397,862
SBFZ;Importação;Pessimista;2031;2766427,48
SBFZ;Importação;Pessimista;2032;2789037,045
SBFZ;Importação;Pessimista;2033;2812069,023
SBFZ;Importação;Pessimista;2034;2835567,806
SBFZ;Importação;Pessimista;2035;2859591,899
SBFZ;Importação;Pessimista;2036;2884216,685
SBFZ;Importação;Pessimista;2037;2909480,759
SBFZ;Importação;Pessimista;2038;2935424,305
SBFZ;Importação;Pessimista;2039;2962057,269
SBFZ;Importação;Pessimista;2040;2989391,195
SBFZ;Importação;Pessimista;2041;3017419,841
SBFZ;Importação;Pessimista;2042;3046140,751
SBFZ;Importação;Pessimista;2043;3075539,031
SBFZ;Importação;Pessimista;2044;3105607,962
SBFZ;Importação;Pessimista;2045;3136332,283
SBFZ;Importação;Pessimista;2046;3167704,624
SBFZ;Importação;Pessimista;2047;3199713,267
SBFZ;Importação;Pessimista;2048;3232353,253
SBFZ;Importação;Pessimista;2049;3265614,841
SBFZ;Importação;Pessimista;2050;3299494,289
SBFZ;Importação;Pessimista;2051;3333982,397
SBFZ;Importação;Pessimista;2052;3369074,022
SBFZ;Importação;Pessimista;2053;3404759,331
SBFZ;Importação;Pessimista;2054;3441031,324
SBSJ;Importação;Tendencial;2053;6828657,974
SBSJ;Exportação;Tendencial;2054;351656,1021
SBSJ;Importação;Tendencial;2054;7001643,889
SBSJ;Total;Transformador;2024;2632147
SBSJ;Exportação;Transformador;2025;30854,06812
SBSJ;Importação;Transformador;2025;3173942,016
SBSJ;Exportação;Transformador;2026;130987,672
SBSJ;Importação;Transformador;2026;3383796,659
SBSJ;Exportação;Transformador;2027;174764,0965
SBSJ;Importação;Transformador;2027;3549744,945
SBSJ;Exportação;Transformador;2028;192286,094
SBSJ;Importação;Transformador;2028;3697237,706
SBSJ;Exportação;Transformador;2029;201581,5813
SBSJ;Importação;Transformador;2029;3840217,767
SBSJ;Exportação;Transformador;2030;208494,5313
SBSJ;Importação;Transformador;2030;3983747,452
SBSJ;Exportação;Transformador;2031;214693,7649
SBSJ;Importação;Transformador;2031;4130089,88
SBSJ;Exportação;Transformador;2032;220832,9859
SBSJ;Importação;Transformador;2032;4280543,392
SBSJ;Exportação;Transformador;2033;226942,4451
SBSJ;Importação;Transformador;2033;4435500,268
SBSJ;Exportação;Transformador;2034;233222,4747
SBSJ;Importação;Transformador;2034;4595622,048
SBSJ;Exportação;Transformador;2035;239437,016
SBSJ;Importação;Transformador;2035;4761433,18
SBSJ;Exportação;Transformador;2036;245612,9946
SBSJ;Importação;Transformador;2036;4933236,345
SBSJ;Exportação;Transformador;2037;252062,9415
SBSJ;Importação;Transformador;2037;5111496,113
SBRF;Importação;Pessimista;2025;2926268,906
SBRF;Importação;Pessimista;2026;2862978,107
SBRF;Importação;Pessimista;2027;2902583,63
SBRF;Importação;Pessimista;2028;2955451,254
SBRF;Importação;Pessimista;2029;3007640,395
SBRF;Importação;Pessimista;2030;3057858,436
SBRF;Importação;Pessimista;2031;3106608,748
SBRF;Importação;Pessimista;2032;3154726,611
SBRF;Importação;Pessimista;2033;3202885,308
SBRF;Importação;Pessimista;2034;3251685,522
SBRF;Importação;Pessimista;2035;3301543,892
SBRF;Importação;Pessimista;2036;3352798,696
SBRF;Importação;Pessimista;2037;3405638,285
SBRF;Importação;Pessimista;2038;3460188,876
SBRF;Importação;Pessimista;2039;3516454,877
SBRF;Importação;Pessimista;2040;3574384,111
SBRF;Importação;Pessimista;2041;3633835,219
SBRF;Importação;Pessimista;2042;3694631,2
SBRF;Importação;Pessimista;2043;3756543,54
SBRF;Importação;Pessimista;2044;3819352,226
SBRF;Importação;Pessimista;2045;3882833,296
SBRF;Importação;Pessimista;2046;3946809,457
SBRF;Importação;Pessimista;2047;4011140,126
SBRF;Importação;Pessimista;2048;4075751,807
SBRF;Importação;Pessimista;2049;4140617,822
SBRF;Importação;Pessimista;2050;4205776,376
SBRF;Importação;Pessimista;2051;4271300,495
SBRF;Importação;Pessimista;2052;4337306,082
SBRF;Importação;Pessimista;2053;4403922,557
SBRF;Importação;Pessimista;2054;4471295,332
SBVT;Importação;Pessimista;2025;1739550,873
SBVT;Importação;Pessimista;2026;2069238,14
SBVT;Importação;Pessimista;2027;2212813,084
SBVT;Importação;Pessimista;2028;2286053,828
SBVT;Importação;Pessimista;2029;2335489,921
SBVT;Importação;Pessimista;2030;2377552,199
SBVT;Importação;Pessimista;2031;2417811,248
SBVT;Importação;Pessimista;2032;2457994,323
SBVT;Importação;Pessimista;2033;2498680,233
SBVT;Importação;Pessimista;2034;2539892,363
SBVT;Importação;Pessimista;2035;2581622,615
SBVT;Importação;Pessimista;2036;2623699,097
SBVT;Importação;Pessimista;2037;2666100,488
SBVT;Importação;Pessimista;2038;2708687,985
SBVT;Importação;Pessimista;2039;2751467,106
SBVT;Importação;Pessimista;2040;2794335,567
SBVT;Importação;Pessimista;2041;2837368,48
SBVT;Importação;Pessimista;2042;2880524,87
SBVT;Importação;Pessimista;2043;2923908,277
SBVT;Importação;Pessimista;2044;2967502,878
SBVT;Importação;Pessimista;2045;3011447,377
SBVT;Importação;Pessimista;2046;3055750,572
SBVT;Importação;Pessimista;2047;3100553,221
SBVT;Importação;Pessimista;2048;3145856,232
SBVT;Importação;Pessimista;2049;3191799,873
SBVT;Importação;Pessimista;2050;3238380,41
SBVT;Importação;Pessimista;2051;3285717,201
SBVT;Importação;Pessimista;2052;3333778,63
SBVT;Importação;Pessimista;2053;3382668,555
SBVT;Importação;Pessimista;2054;3432340,067
SBPA;Importação;Pessimista;2025;987993,0179
SBPA;Importação;Pessimista;2026;1543063,899
SBPA;Importação;Pessimista;2027;1835631,915
SBPA;Importação;Pessimista;2028;1976793,025
SBPA;Importação;Pessimista;2029;2057669,746
SBPA;Importação;Pessimista;2030;2117337,463
SBPA;Importação;Pessimista;2031;2169924,188
SBPA;Importação;Pessimista;2032;2220233,292
SBPA;Importação;Pessimista;2033;2269719,335
SBPA;Importação;Pessimista;2034;2318736,379
SBPA;Importação;Pessimista;2035;2367234,644
SBPA;Importação;Pessimista;2036;2415096,25
SBPA;Importação;Pessimista;2037;2462185,999
SBPA;Importação;Pessimista;2038;2508449,016
SBPA;Importação;Pessimista;2039;2553880,058
SBPA;Importação;Pessimista;2040;2598565,845
SBPA;Importação;Pessimista;2041;2642646,209
SBPA;Importação;Pessimista;2042;2686327,765
SBPA;Importação;Pessimista;2043;2729840,472
SBPA;Importação;Pessimista;2044;2773445,792
SBPA;Importação;Pessimista;2045;2817392,311
SBPA;Importação;Pessimista;2046;2861921,178
SBPA;Importação;Pessimista;2047;2907234,015
SBPA;Importação;Pessimista;2048;2953498,679
SBPA;Importação;Pessimista;2049;3000827,076
SBPA;Importação;Pessimista;2050;3049289,369
SBPA;Importação;Pessimista;2051;3098900,315
SBPA;Importação;Pessimista;2052;3149638,792
SBPA;Importação;Pessimista;2053;3201443,553
SBPA;Importação;Pessimista;2054;3254233,734
SBCT;Importação;Pessimista;2025;9161769,316
SBCT;Importação;Pessimista;2026;10277547,59
SBCT;Importação;Pessimista;2027;10884622,68
SBCT;Importação;Pessimista;2028;11260148,65
SBCT;Importação;Pessimista;2029;11542168,94
SBCT;Importação;Pessimista;2030;11785268,82
SBCT;Importação;Pessimista;2031;12009854,86
SBCT;Importação;Pessimista;2032;12224365,05
SBCT;Importação;Pessimista;2033;12432441,59
SBCT;Importação;Pessimista;2034;12636208,19
SBCT;Importação;Pessimista;2035;12836854,13
SBCT;Importação;Pessimista;2036;13035344,07
SBCT;Importação;Pessimista;2037;13232284,33
SBCT;Importação;Pessimista;2038;13428290,54
SBCT;Importação;Pessimista;2039;13623798,12
SBCT;Importação;Pessimista;2040;13819296,72
SBCT;Importação;Pessimista;2041;14015189,81
SBCT;Importação;Pessimista;2042;14211937,69
SBCT;Importação;Pessimista;2043;14409930,2
SBCT;Importação;Pessimista;2044;14609617,08
SBCT;Importação;Pessimista;2045;14811377,82
SBCT;Importação;Pessimista;2046;15015624,47
SBCT;Importação;Pessimista;2047;15222706,25
SBCT;Importação;Pessimista;2048;15432979,84
SBCT;Importação;Pessimista;2049;15646724,02
SBCT;Importação;Pessimista;2050;15864211,7
SBCT;Importação;Pessimista;2051;16085629,89
SBCT;Importação;Pessimista;2052;16311146,55
SBCT;Importação;Pessimista;2053;16540852,34
SBCT;Importação;Pessimista;2054;16774816,34
SBEG;Importação;Pessimista;2025;29654093,04
SBEG;Importação;Pessimista;2026;29885030,08
SBEG;Importação;Pessimista;2027;30353889,2
SBEG;Importação;Pessimista;2028;30848442,71
SBEG;Importação;Pessimista;2029;31318297,99
SBEG;Importação;Pessimista;2030;31756565,76
SBEG;Importação;Pessimista;2031;32167516,28
SBEG;Importação;Pessimista;2032;32559043,08
SBEG;Importação;Pessimista;2033;32938364,84
SBEG;Importação;Pessimista;2034;33312297,53
SBEG;Importação;Pessimista;2035;33686047,72
SBEG;Importação;Pessimista;2036;34064093,19
SBEG;Importação;Pessimista;2037;34449538,17
SBEG;Importação;Pessimista;2038;34845037,74
SBEG;Importação;Pessimista;2039;35252310,77
SBEG;Importação;Pessimista;2040;35672836,09
SBEG;Importação;Pessimista;2041;36107538,58
SBEG;Importação;Pessimista;2042;36557246,99
SBEG;Importação;Pessimista;2043;37022410,26
SBEG;Importação;Pessimista;2044;37503509,21
SBEG;Importação;Pessimista;2045;38000749,81
SBEG;Importação;Pessimista;2046;38514383,03
SBEG;Importação;Pessimista;2047;39044477,44
SBEG;Importação;Pessimista;2048;39591135,41
SBEG;Importação;Pessimista;2049;40154280,23
SBEG;Importação;Pessimista;2050;40733865,4
SBEG;Importação;Pessimista;2051;41329666,25
SBEG;Importação;Pessimista;2052;41941466,48
SBEG;Importação;Pessimista;2053;42568902,17
SBEG;Importação;Pessimista;2054;43211612,29
SBCF;Importação;Pessimista;2025;3612973,637
SBCF;Importação;Pessimista;2026;4040963,24
SBCF;Importação;Pessimista;2027;4330648,692
SBCF;Importação;Pessimista;2028;4490416,599
SBCF;Importação;Pessimista;2029;4591259,592
SBCF;Importação;Pessimista;2030;4669710,821
SBCF;Importação;Pessimista;2031;4740098,224
SBCF;Importação;Pessimista;2032;4807975,273
SBCF;Importação;Pessimista;2033;4875519,874
SBCF;Importação;Pessimista;2034;4943736,806
SBCF;Importação;Pessimista;2035;5013036,651
SBCF;Importação;Pessimista;2036;5083616,008
SBCF;Importação;Pessimista;2037;5155470,037
SBCF;Importação;Pessimista;2038;5228558,207
SBCF;Importação;Pessimista;2039;5302761,726
SBCF;Importação;Pessimista;2040;5377988,47
SBCF;Importação;Pessimista;2041;5454137,161
SBCF;Importação;Pessimista;2042;5531160,011
SBCF;Importação;Pessimista;2043;5609021,707
SBCF;Importação;Pessimista;2044;5687749,469
SBCF;Importação;Pessimista;2045;5767383,217
SBCF;Importação;Pessimista;2046;5848009,74
SBCF;Importação;Pessimista;2047;5929721,505
SBCF;Importação;Pessimista;2048;6012636,339
SBCF;Importação;Pessimista;2049;6096858,907
SBCF;Importação;Pessimista;2050;6182501,546
SBCF;Importação;Pessimista;2051;6269648,998
SBCF;Importação;Pessimista;2052;6358379,355
SBCF;Importação;Pessimista;2053;6448739,265
SBCF;Importação;Pessimista;2054;6540763,103
SBBE;Importação;Pessimista;2025;74728,11221
SBBE;Importação;Pessimista;2026;73628,17322
SBBE;Importação;Pessimista;2027;74470,34121
SBBE;Importação;Pessimista;2028;75420,92824
SBBE;Importação;Pessimista;2029;76335,96654
SBBE;Importação;Pessimista;2030;77226,61679
SBBE;Importação;Pessimista;2031;78104,36755
SBBE;Importação;Pessimista;2032;78976,24986
SBBE;Importação;Pessimista;2033;79844,63554
SBBE;Importação;Pessimista;2034;80711,09752
SBBE;Importação;Pessimista;2035;81575,60642
SBBE;Importação;Pessimista;2036;82438,4103
SBBE;Importação;Pessimista;2037;83299,07501
SBBE;Importação;Pessimista;2038;84157,86867
SBBE;Importação;Pessimista;2039;85014,85146
SBBE;Importação;Pessimista;2040;85870,78543
SBBE;Importação;Pessimista;2041;86726,46092
SBBE;Importação;Pessimista;2042;87583,23181
SBBE;Importação;Pessimista;2043;88442,40842
SBBE;Importação;Pessimista;2044;89305,75422
SBBE;Importação;Pessimista;2045;90174,88127
SBBE;Importação;Pessimista;2046;91051,64609
SBBE;Importação;Pessimista;2047;91937,70922
SBBE;Importação;Pessimista;2048;92834,80799
SBBE;Importação;Pessimista;2049;93744,37246
SBBE;Importação;Pessimista;2050;94667,81775
SBBE;Importação;Pessimista;2051;95606,19213
SBBE;Importação;Pessimista;2052;96560,45467
SBBE;Importação;Pessimista;2053;97531,22215
SBBE;Importação;Pessimista;2054;98519,00316
SBSG;Importação;Pessimista;2025;38109,67639
SBSG;Importação;Pessimista;2026;42182,6838
SBSG;Importação;Pessimista;2027;44605,83895
SBSG;Importação;Pessimista;2028;46382,14586
SBSG;Importação;Pessimista;2029;47879,78343
SBSG;Importação;Pessimista;2030;49240,19467
SBSG;Importação;Pessimista;2031;50516,42589
SBSG;Importação;Pessimista;2032;51734,24493
SBSG;Importação;Pessimista;2033;52905,35301
SBSG;Importação;Pessimista;2034;54038,48358
SBSG;Importação;Pessimista;2035;55139,48106
SBSG;Importação;Pessimista;2036;56214,38521
SBSG;Importação;Pessimista;2037;57268,52336
SBSG;Importação;Pessimista;2038;58308,11011
SBSG;Importação;Pessimista;2039;59339,19811
SBSG;Importação;Pessimista;2040;60368,59169
SBSG;Importação;Pessimista;2041;61402,92508
SBSG;Importação;Pessimista;2042;62449,15894
SBSG;Importação;Pessimista;2043;63513,64973
SBSG;Importação;Pessimista;2044;64602,6984
SBSG;Importação;Pessimista;2045;65721,63313
SBSG;Importação;Pessimista;2046;66875,30504
SBSG;Importação;Pessimista;2047;68067,46796
SBSG;Importação;Pessimista;2048;69301,17374
SBSG;Importação;Pessimista;2049;70578,29674
SBSG;Importação;Pessimista;2050;71900,0056
SBSG;Importação;Pessimista;2051;73266,36799
SBSG;Importação;Pessimista;2052;74676,82395
SBSG;Importação;Pessimista;2053;76129,93575
SBSG;Importação;Pessimista;2054;77623,80142
SBCB;Importação;Pessimista;2025;386696,2183
SBCB;Importação;Pessimista;2026;402466,0842
SBCB;Importação;Pessimista;2027;414546,0933
SBCB;Importação;Pessimista;2028;424308,711
SBCB;Importação;Pessimista;2029;433333,4069
SBCB;Importação;Pessimista;2030;442153,4536
SBCB;Importação;Pessimista;2031;450989,7484
SBCB;Importação;Pessimista;2032;459854,761
SBCB;Importação;Pessimista;2033;468786,3182
SBCB;Importação;Pessimista;2034;477751,8582
SBCB;Importação;Pessimista;2035;486768,1039
SBCB;Importação;Pessimista;2036;495806,2098
SBCB;Importação;Pessimista;2037;504877,2903
SBCB;Importação;Pessimista;2038;513960,5525
SBCB;Importação;Pessimista;2039;523067,1466
SBCB;Importação;Pessimista;2040;532185,3239
SBCB;Importação;Pessimista;2041;541329,2363
SBCB;Importação;Pessimista;2042;550496,4886
SBCB;Importação;Pessimista;2043;559703,9434
SBCB;Importação;Pessimista;2044;568956,8407
SBCB;Importação;Pessimista;2045;578274,0944
SBCB;Importação;Pessimista;2046;587665,3428
SBCB;Importação;Pessimista;2047;597149,8805
SBCB;Importação;Pessimista;2048;606739,1941
SBCB;Importação;Pessimista;2049;616450,4471
SBCB;Importação;Pessimista;2050;626294,2702
SBCB;Importação;Pessimista;2051;636284,0922
SBCB;Importação;Pessimista;2052;646427,6015
SBCB;Importação;Pessimista;2053;656733,7579
SBCB;Importação;Pessimista;2054;667206,6999
SBSL;Importação;Pessimista;2025;20035,15656
SBSL;Importação;Pessimista;2026;19311,67732
SBSL;Importação;Pessimista;2027;19512,34258
SBSL;Importação;Pessimista;2028;19879,7364
SBSL;Importação;Pessimista;2029;20241,93055
SBSL;Importação;Pessimista;2030;20550,66318
SBSL;Importação;Pessimista;2031;20814,08746
SBSL;Importação;Pessimista;2032;21045,0703
SBSL;Importação;Pessimista;2033;21269,03932
SBSL;Importação;Pessimista;2034;21505,68289
SBSL;Importação;Pessimista;2035;21777,19496
SBSL;Importação;Pessimista;2036;22098,55443
SBSL;Importação;Pessimista;2037;22482,65088
SBSL;Importação;Pessimista;2038;22935,4141
SBSL;Importação;Pessimista;2039;23459,15863
SBSL;Importação;Pessimista;2040;24050,64694
SBSL;Importação;Pessimista;2041;24703,56316
SBSL;Importação;Pessimista;2042;25408,08444
SBSL;Importação;Pessimista;2043;26152,67906
SBSL;Importação;Pessimista;2044;26924,42331
SBSL;Importação;Pessimista;2045;27710,22004
SBSL;Importação;Pessimista;2046;28497,32717
SBSL;Importação;Pessimista;2047;29274,1969
SBSL;Importação;Pessimista;2048;30030,94026
SBSL;Importação;Pessimista;2049;30759,79459
SBSL;Importação;Pessimista;2050;31455,45981
SBSL;Importação;Pessimista;2051;32115,20795
SBSL;Importação;Pessimista;2052;32738,98786
SBSL;Importação;Pessimista;2053;33329,2375
SBSL;Importação;Pessimista;2054;33890,70912
SBMO;Importação;Pessimista;2025;29770,86667
SBMO;Importação;Pessimista;2026;29630,45081
SBMO;Importação;Pessimista;2027;32036,98635
SBMO;Importação;Pessimista;2028;33526,14932
SBMO;Importação;Pessimista;2029;34233,64375
SBMO;Importação;Pessimista;2030;34611,65071
SBMO;Importação;Pessimista;2031;34874,37391
SBMO;Importação;Pessimista;2032;35101,69677
SBMO;Importação;Pessimista;2033;35321,26661
SBMO;Importação;Pessimista;2034;35542,77829
SBMO;Importação;Pessimista;2035;35769,54458
SBMO;Importação;Pessimista;2036;36002,87375
SBMO;Importação;Pessimista;2037;36243,15023
SBMO;Importação;Pessimista;2038;36490,55574
SBMO;Importação;Pessimista;2039;36745,06599
SBMO;Importação;Pessimista;2040;37006,67795
SBMO;Importação;Pessimista;2041;37275,33564
SBMO;Importação;Pessimista;2042;37551,01893
SBMO;Importação;Pessimista;2043;37833,68512
SBMO;Importação;Pessimista;2044;38123,35642
SBMO;Importação;Pessimista;2045;38420,03305
SBMO;Importação;Pessimista;2046;38723,7586
SBMO;Importação;Pessimista;2047;39034,57367
SBMO;Importação;Pessimista;2048;39352,54135
SBMO;Importação;Pessimista;2049;39677,69707
SBMO;Importação;Pessimista;2050;40010,08645
